State,District,Year,Season,Crop,Rainfall_mm,Temperature_C,Humidity,Sunshine_hours,GDD,Rainfall_Anomaly,Pressure_KPa,Wind_Speed_Kmh,Soil_Type,Soil_pH,Soil_Quality,OrganicCarbon,Nitrogen,Phosphorus,Potassium,Soil_Humidity,Soil_Health_Score,Irrigation_Type,Irrigation_Schedule,Sowing_Date,Fertilizer_Amount_kg_per_hectare,Seed_Variety,Pesticide_Used,Crop_Price,Yield_kg_per_hectare,Source_Dataset
,,,,,511.4167656320325,,,106.48066965449526,,,,,,,86.80119718440525,,,,,,,,2,,70.34368939452364,1,,,557.945308259821,agricultural_yield_test
,,,,,600.2179010819901,,,87.0235018545351,,,,,,,98.57553878486196,,,,,,,,4,,234.33110571218992,1,,,793.9898529840495,agricultural_yield_test
,,,,,504.1505465201509,,,96.39626290092606,,,,,,,88.5504030359825,,,,,,,,11,,143.56014399084438,1,,,1066.4478096200576,agricultural_yield_test
,,,,,382.616835025127,,,75.01122299185137,,,,,,,96.1619690060014,,,,,,,,6,,197.89467162698836,0,,,441.9107937161879,agricultural_yield_test
,,,,,411.5870532220666,,,98.1242021319638,,,,,,,56.58912499867838,,,,,,,,5,,77.63615205483103,1,,,773.45045974871,agricultural_yield_test
,,,,,504.541077196514,,,102.518723295582,,,,,,,76.95535747325718,,,,,,,,9,,276.35115282286586,1,,,1127.5350898551017,agricultural_yield_test
,,,,,640.2120664561212,,,92.9859086841496,,,,,,,68.49309551261726,,,,,,,,5,,172.12277943582387,1,,,650.942686300873,agricultural_yield_test
,,,,,590.112782664821,,,94.02695519388544,,,,,,,69.9900846112263,,,,,,,,3,,198.13241623879148,0,,,359.4833102088064,agricultural_yield_test
,,,,,395.9637070682149,,,114.85092429903956,,,,,,,61.78526482813108,,,,,,,,7,,93.38895374858872,1,,,879.5623896809661,agricultural_yield_test
,,,,,607.8102661607376,,,96.7311073730788,,,,,,,61.56274764898443,,,,,,,,7,,65.49657484461272,1,,,757.1404207864683,agricultural_yield_test
,,,,,555.3619326801471,,,100.04677342544409,,,,,,,68.53972044106715,,,,,,,,5,,148.97850871771163,1,,,767.2932622832836,agricultural_yield_test
,,,,,611.3937626043195,,,95.27557244009216,,,,,,,92.14281474568293,,,,,,,,8,,53.87498781698128,0,,,648.8254031786001,agricultural_yield_test
,,,,,585.6226959645661,,,101.00718111502344,,,,,,,71.97149750464484,,,,,,,,8,,210.56614536597476,0,,,645.7625566920478,agricultural_yield_test
,,,,,550.5226656676557,,,87.63579482253012,,,,,,,92.45600650961768,,,,,,,,5,,175.32475026970468,1,,,810.9166490032641,agricultural_yield_test
,,,,,374.8703572735656,,,87.02463291767992,,,,,,,83.53189348090797,,,,,,,,7,,85.93669925766932,1,,,879.4198396303252,agricultural_yield_test
,,,,,578.2627035118932,,,99.8561850221648,,,,,,,92.7775726380936,,,,,,,,2,,67.65004961039199,0,,,203.41895757271175,agricultural_yield_test
,,,,,565.4930888856819,,,86.06054261895439,,,,,,,63.44918340417616,,,,,,,,6,,256.6389883980534,0,,,587.7220603637124,agricultural_yield_test
,,,,,470.814162848023,,,97.7491000580216,,,,,,,84.3693596783869,,,,,,,,5,,162.9819234685528,1,,,776.2299022750417,agricultural_yield_test
,,,,,698.2838107239664,,,108.73223296081694,,,,,,,53.78067390243896,,,,,,,,5,,170.0204906246206,1,,,638.728920319734,agricultural_yield_test
,,,,,368.2489860137045,,,101.17617574945372,,,,,,,52.484977478329725,,,,,,,,3,,96.91878803486438,1,,,745.8334625888389,agricultural_yield_test
,,,,,674.1072485547515,,,120.30403222705372,,,,,,,66.24860531838007,,,,,,,,11,,236.85978619907104,1,,,1132.5941244822866,agricultural_yield_test
,,,,,818.9418447576924,,,90.6464633033822,,,,,,,59.1630894644117,,,,,,,,9,,212.12987931358165,1,,,897.6296613623168,agricultural_yield_test
,,,,,605.2228954597065,,,111.5316009032106,,,,,,,80.97068162544318,,,,,,,,7,,117.81039085994988,1,,,860.402409840183,agricultural_yield_test
,,,,,590.8356958547619,,,109.22462485607528,,,,,,,71.66408746059881,,,,,,,,5,,299.4861193697867,0,,,615.856575207332,agricultural_yield_test
,,,,,627.9491980518812,,,108.84475049717058,,,,,,,73.12131951495728,,,,,,,,7,,145.6879709221834,1,,,842.1927188092345,agricultural_yield_test
,,,,,445.5466647007453,,,101.8848698576304,,,,,,,61.79282608121307,,,,,,,,5,,106.87332568041684,1,,,663.2483000445283,agricultural_yield_test
,,,,,537.7681653110056,,,90.9229130324472,,,,,,,98.68134981419726,,,,,,,,6,,64.68266697785198,0,,,511.9689283637141,agricultural_yield_test
,,,,,531.8507879380352,,,105.66369586004332,,,,,,,96.73038141018137,,,,,,,,4,,136.59426495349354,1,,,700.4852248059651,agricultural_yield_test
,,,,,399.3053969867308,,,114.79895014149334,,,,,,,66.10078983054554,,,,,,,,8,,197.7813146362427,0,,,747.1636627309997,agricultural_yield_test
,,,,,413.69662971865176,,,98.99242627399856,,,,,,,51.20236778124984,,,,,,,,9,,54.08423334371061,1,,,954.9448297033651,agricultural_yield_test
,,,,,444.3536264119423,,,102.02428215269563,,,,,,,65.81668974350389,,,,,,,,3,,201.31762733195,1,,,792.9391849314674,agricultural_yield_test
,,,,,536.582719006273,,,96.61770960149474,,,,,,,54.27054364845769,,,,,,,,2,,70.01552039019211,1,,,568.093456081214,agricultural_yield_test
,,,,,532.8247539233179,,,94.76128799715175,,,,,,,64.49567247959777,,,,,,,,4,,155.60318479760062,1,,,730.326568689135,agricultural_yield_test
,,,,,420.8339546608539,,,83.988235241125,,,,,,,82.89473161999092,,,,,,,,5,,240.5497337160084,1,,,861.6736183562588,agricultural_yield_test
,,,,,564.4379471937133,,,99.6935304069121,,,,,,,53.982983254993776,,,,,,,,7,,96.42027520385358,0,,,488.32252144226607,agricultural_yield_test
,,,,,313.8534560453667,,,100.66041009386264,,,,,,,65.45247925062012,,,,,,,,9,,227.28634455235405,0,,,795.4555660426362,agricultural_yield_test
,,,,,473.3689021284455,,,106.8879424796106,,,,,,,84.33402554909145,,,,,,,,4,,241.78330681075968,1,,,912.8892309261028,agricultural_yield_test
,,,,,535.659714676709,,,81.13434367867973,,,,,,,66.29274210018981,,,,,,,,4,,153.62444334941785,1,,,764.3540647560318,agricultural_yield_test
,,,,,527.5028304636652,,,100.03203122565118,,,,,,,87.6183152938205,,,,,,,,7,,273.6356655265737,1,,,940.9917622085652,agricultural_yield_test
,,,,,534.0539329410468,,,105.8024072855582,,,,,,,95.15435402593732,,,,,,,,5,,96.8715018473758,1,,,760.8717913396083,agricultural_yield_test
,,,,,394.4794767483685,,,106.32765606015306,,,,,,,68.2596987893603,,,,,,,,9,,236.11492967571849,1,,,1059.192356067024,agricultural_yield_test
,,,,,631.9980146621745,,,103.98232293619628,,,,,,,53.33286830578901,,,,,,,,4,,206.50394985333776,1,,,707.1136376311184,agricultural_yield_test
,,,,,598.676426152346,,,107.23316781391948,,,,,,,83.45965642510313,,,,,,,,8,,83.5542389712378,1,,,882.6975854569671,agricultural_yield_test
,,,,,518.0932864037793,,,90.94445167288724,,,,,,,54.516315195750224,,,,,,,,4,,197.3511702925361,1,,,741.835818963007,agricultural_yield_test
,,,,,317.06927987894346,,,97.48013343247403,,,,,,,90.84125707392188,,,,,,,,3,,234.91538897196708,0,,,464.8150268682563,agricultural_yield_test
,,,,,437.30088887540535,,,128.9501714244782,,,,,,,86.80513496504334,,,,,,,,6,,90.3899720019312,1,,,886.5571293853543,agricultural_yield_test
,,,,,430.7914402258357,,,108.9458853503845,,,,,,,54.9811390413822,,,,,,,,9,,90.55720128257563,1,,,880.8553418507943,agricultural_yield_test
,,,,,489.376582407832,,,108.20153734346394,,,,,,,61.82653471269976,,,,,,,,4,,229.9250498132796,1,,,765.2270408657654,agricultural_yield_test
,,,,,610.3955349020193,,,86.15998653435256,,,,,,,95.78256531003488,,,,,,,,2,,167.1537053132185,1,,,669.7284290131363,agricultural_yield_test
,,,,,543.583940863873,,,97.63543777292512,,,,,,,79.45048962457376,,,,,,,,4,,198.6942652433356,1,,,833.6606614275896,agricultural_yield_test
,,,,,607.0635571042101,,,112.85011206162189,,,,,,,66.54601361785919,,,,,,,,7,,207.96622144655524,0,,,596.4439242989462,agricultural_yield_test
,,,,,480.8807590714143,,,102.8288817809638,,,,,,,74.81536798641298,,,,,,,,5,,162.44294694323548,1,,,822.8504079075803,agricultural_yield_test
,,,,,500.6721096717759,,,101.71299369690036,,,,,,,99.68555997306991,,,,,,,,4,,228.69232832066007,1,,,888.2310613098501,agricultural_yield_test
,,,,,397.5258717605286,,,110.60104569986036,,,,,,,92.99726315540838,,,,,,,,3,,175.54887498455508,1,,,849.8489724162888,agricultural_yield_test
,,,,,538.6706094546962,,,84.53826624550248,,,,,,,63.49975888209921,,,,,,,,2,,149.56250954365223,1,,,548.2140818097031,agricultural_yield_test
,,,,,445.7069213426568,,,108.41757817809945,,,,,,,88.9083343154453,,,,,,,,6,,129.90229818724745,1,,,839.4869551448411,agricultural_yield_test
,,,,,399.90741523419285,,,119.81097789418313,,,,,,,96.96522298457228,,,,,,,,3,,142.03334629618428,1,,,821.4222994592865,agricultural_yield_test
,,,,,599.3905174787977,,,102.1491920474148,,,,,,,89.96528208632799,,,,,,,,5,,74.20792874917488,1,,,727.7716747997001,agricultural_yield_test
,,,,,599.2602071982147,,,107.65198112431698,,,,,,,75.55670525978593,,,,,,,,3,,193.60610128435584,0,,,481.9567881570017,agricultural_yield_test
,,,,,410.5113405935628,,,90.13550911104892,,,,,,,56.5799791940637,,,,,,,,5,,142.93471763146778,0,,,550.6794876036345,agricultural_yield_test
,,,,,483.6213348527589,,,93.04030549407832,,,,,,,51.05284978946549,,,,,,,,2,,299.87148611650446,1,,,726.6122531258892,agricultural_yield_test
,,,,,516.2167205146137,,,94.00945832386552,,,,,,,67.98187850055972,,,,,,,,5,,71.8737293159959,1,,,698.1192842508532,agricultural_yield_test
,,,,,498.7850205782159,,,87.40080436745535,,,,,,,82.14961570121564,,,,,,,,7,,245.65443437776125,1,,,960.97178532134,agricultural_yield_test
,,,,,344.1836259686555,,,81.57657675532842,,,,,,,80.61669128696366,,,,,,,,4,,281.91519895798393,1,,,939.304520293782,agricultural_yield_test
,,,,,435.46738802567137,,,99.77562014324684,,,,,,,88.0781473171216,,,,,,,,6,,52.18647291956955,1,,,797.4034771948751,agricultural_yield_test
,,,,,544.7686554589552,,,97.41688830376104,,,,,,,62.90296062692036,,,,,,,,3,,122.48714551286687,1,,,623.2852800828218,agricultural_yield_test
,,,,,566.3886927953547,,,93.83372000780172,,,,,,,93.37121888133171,,,,,,,,5,,134.652614088063,1,,,761.2289605731247,agricultural_yield_test
,,,,,492.868889086893,,,102.15928082992404,,,,,,,88.49835931250445,,,,,,,,3,,55.91713574896785,1,,,681.0635837176246,agricultural_yield_test
,,,,,440.7157925398016,,,95.6876495705256,,,,,,,88.85668643344148,,,,,,,,6,,52.45856493889652,1,,,754.4683998659348,agricultural_yield_test
,,,,,663.7779891495293,,,125.81204730163624,,,,,,,86.61825840990375,,,,,,,,4,,223.4118105377125,1,,,786.8299545404321,agricultural_yield_test
,,,,,568.1383697855294,,,77.53487076445897,,,,,,,94.0429007315808,,,,,,,,0,,184.5829282548465,1,,,487.841830092876,agricultural_yield_test
,,,,,402.5572889012529,,,93.27977811560854,,,,,,,94.26597481804473,,,,,,,,1,,165.45393149927958,1,,,729.0389708713689,agricultural_yield_test
,,,,,409.8359734507793,,,76.77425759331126,,,,,,,79.43195001459932,,,,,,,,4,,107.70328025590707,0,,,273.3271386342643,agricultural_yield_test
,,,,,512.3313595218067,,,75.9960093041197,,,,,,,66.85745568324758,,,,,,,,10,,65.93451051799063,1,,,891.152509692203,agricultural_yield_test
,,,,,486.88587205997385,,,97.26391385414354,,,,,,,63.60796388103982,,,,,,,,7,,109.77707018982798,1,,,808.5190926807524,agricultural_yield_test
,,,,,564.3861754263784,,,98.60365041283046,,,,,,,60.91270671484412,,,,,,,,3,,105.70985582474484,1,,,648.2578144438121,agricultural_yield_test
,,,,,509.14441868917856,,,98.6385444265517,,,,,,,68.43572220586786,,,,,,,,7,,184.50359297372356,1,,,925.1308162590598,agricultural_yield_test
,,,,,600.215337730819,,,114.91413749406782,,,,,,,78.4274027928309,,,,,,,,5,,188.7069702915933,1,,,732.9322179020854,agricultural_yield_test
,,,,,619.7031479500677,,,116.43133865930916,,,,,,,54.88996333589371,,,,,,,,3,,247.45511278174945,0,,,372.7800891610828,agricultural_yield_test
,,,,,562.5139542695724,,,98.82811864661448,,,,,,,70.30186512663843,,,,,,,,9,,73.87485459904964,0,,,582.9811909951445,agricultural_yield_test
,,,,,497.3555201795368,,,108.46821114206476,,,,,,,65.4202045199246,,,,,,,,8,,63.34057969384417,1,,,895.9521212174135,agricultural_yield_test
,,,,,633.0478095482923,,,107.83137629643392,,,,,,,92.10118113322936,,,,,,,,7,,111.2147195732452,1,,,755.8065715244932,agricultural_yield_test
,,,,,354.85602257508225,,,107.50559354965876,,,,,,,50.851113819262366,,,,,,,,3,,185.6082000611334,1,,,804.4915622924434,agricultural_yield_test
,,,,,612.9078666606076,,,90.36031993032216,,,,,,,54.90693769148088,,,,,,,,10,,196.3520819408,1,,,900.9918892385592,agricultural_yield_test
,,,,,402.9539239055076,,,84.4448824832105,,,,,,,57.61189692815259,,,,,,,,4,,278.6169936473799,1,,,858.9731829049706,agricultural_yield_test
,,,,,679.4064693554621,,,98.51006795805566,,,,,,,69.11634261659016,,,,,,,,4,,164.03465876077075,0,,,311.53868934777205,agricultural_yield_test
,,,,,525.4717650704728,,,103.1352404917022,,,,,,,85.99400507868731,,,,,,,,3,,139.84910497611946,1,,,640.2423590962187,agricultural_yield_test
,,,,,592.260654694542,,,114.5810082629152,,,,,,,88.67664341955745,,,,,,,,5,,104.17506675056993,1,,,692.4517415186468,agricultural_yield_test
,,,,,493.3946878224086,,,100.847596706669,,,,,,,79.05409648360316,,,,,,,,6,,131.15211765707744,0,,,504.7927585562509,agricultural_yield_test
,,,,,383.32072417805387,,,108.0949441162611,,,,,,,67.48484650010886,,,,,,,,6,,150.5850436422813,1,,,876.147478346474,agricultural_yield_test
,,,,,650.010523573299,,,85.93667084560049,,,,,,,71.79324626328133,,,,,,,,6,,190.709964159708,1,,,718.3641886754076,agricultural_yield_test
,,,,,357.64284142319764,,,99.7747426124676,,,,,,,56.28111208794391,,,,,,,,6,,295.6240260614443,0,,,615.3282536816172,agricultural_yield_test
,,,,,451.60046260543663,,,108.27262968467168,,,,,,,74.8350929639127,,,,,,,,9,,71.28548463573132,1,,,979.0718890423922,agricultural_yield_test
,,,,,532.1303302939639,,,102.42728554012122,,,,,,,99.66311073719046,,,,,,,,3,,109.78038619627246,1,,,663.9068355675072,agricultural_yield_test
,,,,,426.3729242581998,,,122.16083950356668,,,,,,,86.64969577638578,,,,,,,,8,,278.72048825990623,0,,,874.0023407686512,agricultural_yield_test
,,,,,408.6152188781936,,,101.64093473467024,,,,,,,94.48908855160032,,,,,,,,6,,142.4748327785398,1,,,1029.849632937813,agricultural_yield_test
,,,,,534.8674233878022,,,115.07434425043448,,,,,,,66.85365702100137,,,,,,,,5,,137.66869557501275,1,,,807.0408004202255,agricultural_yield_test
,,,,,616.986904451773,,,105.45791999777532,,,,,,,52.40743944289943,,,,,,,,5,,224.2969409721177,0,,,594.3223165735558,agricultural_yield_test
,,,,,449.58596465528336,,,117.1840843049712,,,,,,,84.80116571270078,,,,,,,,4,,141.00067845345137,0,,,516.3246524515685,agricultural_yield_test
,,,,,559.3040788382198,,,100.23985943360128,,,,,,,77.09315183346459,,,,,,,,5,,130.39427719577276,1,,,688.6288718599263,agricultural_yield_test
,,,,,404.7064757136218,,,107.7913375906392,,,,,,,90.39561626544878,,,,,,,,6,,141.65785170796988,1,,,972.4165997894044,agricultural_yield_test
,,,,,415.8638769690333,,,81.1145547505142,,,,,,,68.6351354068128,,,,,,,,4,,191.42679763692885,0,,,408.09657255552594,agricultural_yield_test
,,,,,559.4170578023289,,,112.90367908061664,,,,,,,94.8305772387769,,,,,,,,2,,284.18583724448365,1,,,799.5141571219604,agricultural_yield_test
,,,,,542.2106748632251,,,96.19959570111456,,,,,,,86.81304007379379,,,,,,,,5,,150.9428349959359,1,,,829.9687365063417,agricultural_yield_test
,,,,,599.2685343638456,,,95.2091708512054,,,,,,,62.40242200279359,,,,,,,,2,,73.00727311547332,1,,,476.4985728760396,agricultural_yield_test
,,,,,396.0141115438582,,,94.3205180391063,,,,,,,52.18374896223415,,,,,,,,8,,150.35199206549174,1,,,916.7478674480918,agricultural_yield_test
,,,,,285.0961254620935,,,102.7307614191932,,,,,,,88.03135000019483,,,,,,,,7,,88.10662688142122,1,,,930.2912033664082,agricultural_yield_test
,,,,,349.7637055069134,,,94.04651562088338,,,,,,,90.62012540792357,,,,,,,,3,,146.22717396512817,0,,,486.6241062535088,agricultural_yield_test
,,,,,538.0142160729204,,,109.53527201216826,,,,,,,64.66844579280038,,,,,,,,3,,65.19821316616398,1,,,631.8750593149878,agricultural_yield_test
,,,,,635.1878601137018,,,75.06070157845627,,,,,,,67.93607360283036,,,,,,,,7,,291.26394961475546,1,,,855.3687193270092,agricultural_yield_test
,,,,,600.5020460428641,,,99.5737979198478,,,,,,,50.73750355492759,,,,,,,,4,,153.1631321782398,0,,,363.00821023266303,agricultural_yield_test
,,,,,607.5641325412921,,,101.38722525554618,,,,,,,95.66421704427404,,,,,,,,2,,89.4406949501048,0,,,244.2880620090568,agricultural_yield_test
,,,,,340.45017475157294,,,98.77253497343187,,,,,,,82.10102583847434,,,,,,,,2,,94.57684456776906,1,,,589.4819045439217,agricultural_yield_test
,,,,,559.6679237990326,,,100.15993571720703,,,,,,,75.63898482631565,,,,,,,,5,,144.11013953618536,1,,,700.7246895084578,agricultural_yield_test
,,,,,405.59563400911225,,,90.88926563030624,,,,,,,75.29331919126543,,,,,,,,9,,57.51208666961512,1,,,890.0548463682754,agricultural_yield_test
,,,,,414.41687782386975,,,78.47791847750463,,,,,,,68.21346674995146,,,,,,,,4,,106.91411553353646,1,,,711.3098539926953,agricultural_yield_test
,,,,,502.3660872442613,,,110.28871553252765,,,,,,,87.64793615317836,,,,,,,,1,,124.96528495860844,1,,,575.2858278152635,agricultural_yield_test
,,,,,263.3753269716609,,,77.35296982276026,,,,,,,75.90938117415017,,,,,,,,5,,265.76301118445974,1,,,1013.7286295091324,agricultural_yield_test
,,,,,293.4798185138487,,,108.42118663960416,,,,,,,52.80215701888361,,,,,,,,6,,248.19362058977728,0,,,682.1339451010388,agricultural_yield_test
,,,,,544.392687034013,,,94.0441143418814,,,,,,,52.39370571631084,,,,,,,,5,,51.85825981680504,1,,,681.3635283673007,agricultural_yield_test
,,,,,605.6847468713705,,,94.85267525946874,,,,,,,71.96009853608882,,,,,,,,11,,274.3117161145877,1,,,1193.758136892031,agricultural_yield_test
,,,,,330.9547433506803,,,103.51319985935544,,,,,,,75.6904884955954,,,,,,,,4,,71.24959989841778,1,,,667.9002231776271,agricultural_yield_test
,,,,,363.9347422273413,,,104.82798219780796,,,,,,,71.55541472940824,,,,,,,,3,,210.2653371626044,1,,,855.3230502770763,agricultural_yield_test
,,,,,405.9546898659213,,,113.74056155690748,,,,,,,50.40443211204844,,,,,,,,6,,224.67114046097865,1,,,992.0847213658312,agricultural_yield_test
,,,,,476.9916155099791,,,93.56126051772716,,,,,,,92.16774077363245,,,,,,,,6,,156.7517107483618,0,,,582.1827307494376,agricultural_yield_test
,,,,,404.5712649635674,,,95.93191189622264,,,,,,,81.82848247604076,,,,,,,,7,,286.7054653724243,1,,,1105.6992508596334,agricultural_yield_test
,,,,,554.5564341925382,,,98.24753243104828,,,,,,,70.77235148027071,,,,,,,,3,,134.82543420223735,0,,,275.5546561188568,agricultural_yield_test
,,,,,487.0698731304095,,,114.2539194302976,,,,,,,75.33095012575535,,,,,,,,1,,281.30267325294346,1,,,778.241170896856,agricultural_yield_test
,,,,,764.6543613495145,,,91.99098782172172,,,,,,,95.83083712550128,,,,,,,,6,,204.57774935573096,1,,,754.5604302086373,agricultural_yield_test
,,,,,389.9352194340936,,,101.12914592387604,,,,,,,94.27093417826592,,,,,,,,3,,61.34250376163512,1,,,760.8772520777554,agricultural_yield_test
,,,,,388.26056010435286,,,95.79411196314273,,,,,,,90.83761104438524,,,,,,,,6,,70.04283412929661,0,,,563.7656564901451,agricultural_yield_test
,,,,,512.1875977760415,,,101.35918487765608,,,,,,,79.48182815421016,,,,,,,,6,,186.24304998745285,0,,,516.5642827100976,agricultural_yield_test
,,,,,501.2643400536918,,,94.8230404981287,,,,,,,97.18216403923007,,,,,,,,4,,216.47082531051527,1,,,723.9565177890871,agricultural_yield_test
,,,,,415.8923387239109,,,88.80932090103119,,,,,,,50.665805662323365,,,,,,,,6,,209.0306530598286,0,,,520.2001676463994,agricultural_yield_test
,,,,,672.1288575895665,,,111.24020182738482,,,,,,,65.01176199589858,,,,,,,,8,,244.00923084188796,1,,,885.8438583542713,agricultural_yield_test
,,,,,404.8840624065797,,,95.75176418577357,,,,,,,99.85816776026536,,,,,,,,4,,157.39724167249489,0,,,514.0947523360738,agricultural_yield_test
,,,,,514.8100660232739,,,88.43229995008576,,,,,,,99.22009291141688,,,,,,,,4,,276.7125751207358,1,,,799.1195204232293,agricultural_yield_test
,,,,,669.4647009998507,,,99.6407584392936,,,,,,,75.50464314139084,,,,,,,,5,,159.42324941147672,0,,,432.4519697950559,agricultural_yield_test
,,,,,533.9030971163081,,,108.35951416303224,,,,,,,91.34026351845378,,,,,,,,8,,54.10341621899072,0,,,530.9544011873071,agricultural_yield_test
,,,,,672.0793326912966,,,98.07111666207874,,,,,,,98.03832367225505,,,,,,,,5,,115.97949619940007,0,,,448.2017392626035,agricultural_yield_test
,,,,,424.8331117109269,,,94.01327809013364,,,,,,,60.04656259151251,,,,,,,,7,,113.34605794253508,0,,,527.9614641580678,agricultural_yield_test
,,,,,522.4502997349264,,,100.4261385136816,,,,,,,83.16624997213427,,,,,,,,3,,141.28965021548936,0,,,357.41668881378484,agricultural_yield_test
,,,,,599.6247012645025,,,96.56802743944594,,,,,,,57.38427891033537,,,,,,,,5,,203.5389718397493,0,,,387.9064857678352,agricultural_yield_test
,,,,,396.99743190512265,,,91.51662861551716,,,,,,,58.5193473170448,,,,,,,,4,,191.4691531544927,1,,,760.5268778358821,agricultural_yield_test
,,,,,475.0625699147886,,,83.47585004912202,,,,,,,87.84676625605275,,,,,,,,5,,71.90457835654175,1,,,721.3307507019787,agricultural_yield_test
,,,,,482.745164811024,,,87.52860430790749,,,,,,,65.93361760907644,,,,,,,,10,,120.32525039687611,1,,,942.1302169488564,agricultural_yield_test
,,,,,492.7617901173723,,,87.28476977861138,,,,,,,67.5813071255504,,,,,,,,7,,250.04413054791775,1,,,892.8365134005451,agricultural_yield_test
,,,,,538.5726688578665,,,100.4568491286829,,,,,,,60.24633660989876,,,,,,,,6,,175.28883074989955,1,,,801.3905469249846,agricultural_yield_test
,,,,,559.2822746399708,,,112.37835774496538,,,,,,,98.23212070167608,,,,,,,,8,,177.2532988158597,1,,,953.375413109581,agricultural_yield_test
,,,,,516.9667653673072,,,80.66371909912307,,,,,,,63.87090209179991,,,,,,,,9,,207.07849149622112,1,,,889.3890719846527,agricultural_yield_test
,,,,,516.7760916076694,,,100.06455397388063,,,,,,,98.912367841634,,,,,,,,11,,78.98472142132339,1,,,1037.1199834997744,agricultural_yield_test
,,,,,592.1925545191272,,,120.9562406180208,,,,,,,89.5933966811682,,,,,,,,3,,205.9840219196213,0,,,514.9020221063232,agricultural_yield_test
,,,,,498.5989602946278,,,81.16649802856531,,,,,,,65.57246977711003,,,,,,,,3,,263.7122460408603,1,,,728.247643200832,agricultural_yield_test
,,,,,431.1199099387933,,,95.76268788672132,,,,,,,68.83714476284861,,,,,,,,5,,184.5351466316598,0,,,580.2405752442826,agricultural_yield_test
,,,,,442.15027805291504,,,92.32517802540076,,,,,,,51.31717588100327,,,,,,,,4,,228.10284497379536,1,,,786.3760478666986,agricultural_yield_test
,,,,,449.9145343452555,,,99.68442130357832,,,,,,,97.72926511635904,,,,,,,,5,,63.30812563000494,1,,,861.927711123145,agricultural_yield_test
,,,,,582.523079227874,,,110.08579015048738,,,,,,,58.07408140917494,,,,,,,,6,,269.8775727916965,1,,,875.2738521003355,agricultural_yield_test
,,,,,358.4425045229235,,,86.66133427160447,,,,,,,59.92333224578316,,,,,,,,4,,111.39336447603836,1,,,762.8273534068899,agricultural_yield_test
,,,,,574.2605685129975,,,108.70519309549668,,,,,,,89.4895581285227,,,,,,,,5,,154.91092985477286,1,,,769.95869314508,agricultural_yield_test
,,,,,452.4993638743846,,,107.9934169614042,,,,,,,84.3472869990259,,,,,,,,7,,268.7037729522348,0,,,787.4150002834756,agricultural_yield_test
,,,,,487.3663851507664,,,85.8266671967103,,,,,,,68.38563079766429,,,,,,,,6,,115.30868496062034,1,,,778.0404482011062,agricultural_yield_test
,,,,,453.4981723353271,,,104.17991932032548,,,,,,,54.3943940982536,,,,,,,,5,,287.7818967948324,1,,,927.6325254546476,agricultural_yield_test
,,,,,614.2766281985915,,,124.6694651902074,,,,,,,97.09860363650932,,,,,,,,2,,137.81942683469035,1,,,668.7768980585665,agricultural_yield_test
,,,,,621.8774453255776,,,84.04432328979647,,,,,,,69.53647158869359,,,,,,,,4,,265.62273232243524,0,,,307.3707684524567,agricultural_yield_test
,,,,,568.0012451285678,,,103.03393817054476,,,,,,,55.16774454949416,,,,,,,,3,,122.39278884424051,0,,,275.7204316571592,agricultural_yield_test
,,,,,570.4974024200752,,,98.21339501371816,,,,,,,52.06731861582784,,,,,,,,6,,248.45794379031884,0,,,505.1915017352698,agricultural_yield_test
,,,,,462.4330096182133,,,88.82995148112813,,,,,,,97.3455729847461,,,,,,,,3,,89.60256826728914,1,,,729.6923875106226,agricultural_yield_test
,,,,,487.1877898193628,,,99.57057755018238,,,,,,,85.17035153307367,,,,,,,,7,,286.1203468692128,1,,,1030.321656141653,agricultural_yield_test
,,,,,306.7524356317747,,,97.303977579219,,,,,,,87.06093445111996,,,,,,,,4,,208.2290430630792,1,,,955.9231226151924,agricultural_yield_test
,,,,,458.1543399841652,,,111.96724269976544,,,,,,,88.76993343359894,,,,,,,,10,,293.5463464742566,1,,,1170.6821855194637,agricultural_yield_test
,,,,,412.49862178300657,,,88.10969459942544,,,,,,,63.80346107224724,,,,,,,,4,,252.4093811839452,1,,,709.4110981202917,agricultural_yield_test
,,,,,464.7372227855834,,,120.52219332526651,,,,,,,73.85552712579842,,,,,,,,6,,191.3886898455635,1,,,983.4496942905346,agricultural_yield_test
,,,,,536.2162667250462,,,100.76353549292791,,,,,,,90.99087641824704,,,,,,,,2,,104.7075481565522,1,,,586.4970666121484,agricultural_yield_test
,,,,,687.7655998858982,,,105.5451966528209,,,,,,,89.84240496456994,,,,,,,,2,,152.84744985997898,1,,,618.8228384596125,agricultural_yield_test
,,,,,446.69786575014007,,,98.37290712076314,,,,,,,60.4930236935071,,,,,,,,4,,176.0433680404406,0,,,401.2804198691312,agricultural_yield_test
,,,,,659.6000070031026,,,95.93419221705838,,,,,,,92.91295207494854,,,,,,,,3,,206.7444634435496,1,,,718.6549556717232,agricultural_yield_test
,,,,,566.0153104066372,,,107.33807285167347,,,,,,,60.65219871032146,,,,,,,,3,,148.28005536513675,1,,,546.8454534384637,agricultural_yield_test
,,,,,442.9633735588338,,,100.3352134423535,,,,,,,90.9369542173645,,,,,,,,2,,71.46880660328549,0,,,309.6755347244372,agricultural_yield_test
,,,,,403.6904697157189,,,114.21101597922949,,,,,,,84.59031943602729,,,,,,,,7,,127.6982375333688,0,,,641.7686909980696,agricultural_yield_test
